1.195		1.2		0.783177		0.037842
1.2		1.205		0.792143		0.038058
1.205		1.21		0.791735		0.038048
1.21		1.215		0.79856		0.038212
1.215		1.22		0.800812		0.038265
1.22		1.225		0.805929		0.038388
1.225		1.23		0.810958		0.038507
1.23		1.235		0.813564		0.038569
1.235		1.24		0.824349		0.038824
1.24		1.245		0.820414		0.038731
1.245		1.25		0.827181		0.03889
1.25		1.255		0.838412		0.039154
1.255		1.26		0.850218		0.039428
1.26		1.265		0.851756		0.039464
1.265		1.27		0.849836		0.039419
1.27		1.275		0.862144		0.039704
1.275		1.28		0.857436		0.039595
1.28		1.285		0.872279		0.039936
1.285		1.29		0.881938		0.040157
1.29		1.295		0.888803		0.040313
1.295		1.3		0.896408		0.040485
1.3		1.305		0.893275		0.040414
1.305		1.31		0.901272		0.040595
1.31		1.315		0.910528		0.040803
1.315		1.32		0.895842		0.040472
1.32		1.325		0.930422		0.041246
1.325		1.33		0.9312		0.041263
1.33		1.335		0.930622		0.04125
1.335		1.34		0.952777		0.041739
1.34		1.345		0.950013		0.041678
1.345		1.35		0.959372		0.041883
1.35		1.355		0.966188		0.042031
1.355		1.36		0.973942		0.0422
1.36		1.365		0.963344		0.041969
1.365		1.37		0.989308		0.042531
1.37		1.375		0.983339		0.042403
1.375		1.38		0.984694		0.042432
1.38		1.385		1.008365		0.042939
1.385		1.39		1.007333		0.042917
1.39		1.395		1.013284		0.043043
1.395		1.4		1.025785		0.043308
1.4		1.405		1.021862		0.043225
1.405		1.41		1.023369		0.043257
1.41		1.415		1.039569		0.043598
1.415		1.42		1.06035		0.044032
1.42		1.425		1.054874		0.043918
1.425		1.43		1.062311		0.044072
1.43		1.435		1.075304		0.044341
1.435		1.44		1.083071		0.044501
1.44		1.445		1.098549		0.044818
1.445		1.45		1.102866		0.044906
1.45		1.455		1.08673		0.044576
1.455		1.46		1.079527		0.044428
1.46		1.465		1.12334		0.045321
1.465		1.47		1.140363		0.045663
1.47		1.475		1.122845		0.045311
1.475		1.48		1.147883		0.045813
1.48		1.485		1.154769		0.04595
1.485		1.49		1.132402		0.045503
1.49		1.495		1.150358		0.045863
1.495		1.5		1.156284		0.045981
1.5		1.505		1.158261		0.04602
1.505		1.51		1.174326		0.046338
1.51		1.515		1.194168		0.046728
1.515		1.52		1.195022		0.046744
1.52		1.525		1.195407		0.046752
1.525		1.53		1.22627		0.047352
1.53		1.535		1.200332		0.046848
1.535		1.54		1.22511		0.047329
1.54		1.545		1.240893		0.047633
1.545		1.55		1.237951		0.047577
1.55		1.555		1.225126		0.04733
1.555		1.56		1.267497		0.048141
1.56		1.565		1.273562		0.048256
1.565		1.57		1.294533		0.048652
1.57		1.575		1.289839		0.048563
1.575		1.58		1.291577		0.048596
1.58		1.585		1.307337		0.048892
1.585		1.59		1.284727		0.048467
1.59		1.595		1.29839		0.048724
1.595		1.6		1.326143		0.049242
1.6		1.605		1.366929		0.049994
1.605		1.61		1.340314		0.049505
1.61		1.615		1.340417		0.049506
1.615		1.62		1.333588		0.04938
1.62		1.625		1.316454		0.049062
1.625		1.63		1.299986		0.048754
1.63		1.635		1.355418		0.049783
1.635		1.64		1.386507		0.05035
1.64		1.645		1.349435		0.049673
1.645		1.65		1.387152		0.050362
1.65		1.655		1.370575		0.05006
1.655		1.66		1.424302		0.051032
1.66		1.665		1.36038		0.049874
1.665		1.67		1.41279		0.050825
1.67		1.675		1.399458		0.050585
1.675		1.68		1.435284		0.051228
1.68		1.685		1.396633		0.050534
1.685		1.69		1.40532		0.050691
1.69		1.695		1.412701		0.050824
1.695		1.7		1.455631		0.05159
1.7		1.705		1.433668		0.0512
1.705		1.71		1.419853		0.050952
1.71		1.715		1.469054		0.051828
1.715		1.72		1.46687		0.051789
1.72		1.725		1.450795		0.051504
1.725		1.73		1.457277		0.051619
1.73		1.735		0		0
1.735		1.74		0		0
1.74		1.745		0		0
1.745		1.75		0		0
1.75		1.755		0		0
1.755		1.76		0		0
1.76		1.765		0		0
1.765		1.77		0		0
1.77		1.775		0		0
1.775		1.78		0		0
1.78		1.785		0		0
1.785		1.79		0		0
1.79		1.795		0		0
1.795		1.8		0		0
1.8		1.805		0		0
1.805		1.81		0		0
1.81		1.815		0		0
1.815		1.82		0		0
1.82		1.825		0		0
1.825		1.83		0		0
1.83		1.835		0		0
1.835		1.84		0		0
1.84		1.845		0		0
1.845		1.85		0		0
1.85		1.855		0		0
1.855		1.86		0		0
1.86		1.865		0		0
1.865		1.87		0		0
1.87		1.875		0		0
1.875		1.88		0		0
1.88		1.885		0		0
1.885		1.89		0		0
1.89		1.895		0		0
1.895		1.9		0		0
End Table

RateName   :  Rate_EvtsBeforeCutsWithGAMMAFilter
Computation of Normalization factors   :  Successful
RefRateVal :  5.1627e+02+/-1.0740e+01
Start Table:  Mean_PtMcIlwainL_LowEdge	Mean_PtMcIlwainL_UpperEdge	NormFactor	NormFactor_err
0.9		0.905		0		0
0.905		0.91		0		0
0.91		0.915		0		0
0.915		0.92		0		0
0.92		0.925		0		0
0.925		0.93		0		0
0.93		0.935		0		0
0.935		0.94		0		0
0.94		0.945		0		0
0.945		0.95		0		0
0.95		0.955		0		0
0.955		0.96		0		0
0.96		0.965		0		0
0.965		0.97		0		0
0.97		0.975		0		0
0.975		0.98		0		0
0.98		0.985		0.636683		0.035118
0.985		0.99		0.637504		0.03514
0.99		0.995		0.636185		0.035104
0.995		1		0.639607		0.035198
1		1.005		0.642026		0.035265
1.005		1.01		0.645991		0.035373
1.01		1.015		0.64881		0.03545
1.015		1.02		0.648099		0.035431
1.02		1.025		0.65742		0.035685
1.025		1.03		0.661689		0.035801
1.03		1.035		0.661278		0.035789
1.035		1.04		0.665986		0.035917
1.04		1.045		0.672507		0.036092
1.045		1.05		0.681682		0.036337
1.05		1.055		0.685596		0.036442
1.055		1.06		0.689164		0.036536
1.06		1.065		0.69314		0.036642
1.065		1.07		0.700187		0.036827
1.07		1.075		0.704019		0.036928
1.075		1.08		0.704733		0.036947
1.08		1.085		0.711945		0.037135
1.085		1.09		0.715361		0.037224
1.09		1.095		0.716806		0.037262
1.095		1.1		0.71916		0.037323
1.1		1.105		0.725003		0.037474
1.105		1.11		0.727318		0.037534
1.11		1.115		0.725646		0.037491
1.115		1.12		0.727528		0.037539
1.12		1.125		0.730355		0.037612
1.125		1.13		0.735934		0.037756
1.13		1.135		0.739567		0.037849
1.135		1.14		0.745398		0.037998
1.14		1.145		0.74604		0.038014
1.145		1.15		0.748089		0.038066
1.15		1.155		0.752355		0.038175
1.155		1.16		0.756799		0.038287
1.16		1.165		0.759967		0.038367
1.165		1.17		0.764509		0.038482
1.17		1.175		0.768393		0.038579
1.175		1.18		0.770062		0.038621
1.18		1.185		0.772057		0.038671
1.185		1.19		0.779582		0.038859
1.19		1.195		0.783453		0.038956
1.195		1.2		0.787153		0.039047
1.2		1.205		0.796322		0.039274
1.205		1.21		0.795989		0.039266
1.21		1.215		0.802673		0.039431
1.215		1.22		0.805106		0.03949
1.22		1.225		0.809961		0.039609
1.225		1.23		0.814681		0.039724
1.23		1.235		0.817492		0.039793
1.235		1.24		0.828312		0.040055
1.24		1.245		0.824378		0.03996
1.245		1.25		0.830961		0.040119
1.25		1.255		0.841879		0.040382
1.255		1.26		0.854127		0.040675
1.26		1.265		0.855284		0.040702
1.265		1.27		0.853124		0.040651
1.27		1.275		0.865517		0.040945
1.275		1.28		0.860794		0.040833
1.28		1.285		0.875589		0.041183
1.285		1.29		0.885403		0.041413
1.29		1.295		0.891923		0.041565
1.295		1.3		0.899131		0.041733
1.3		1.305		0.896383		0.041669
1.305		1.31		0.90386		0.041842
1.31		1.315		0.913637		0.042068
1.315		1.32		0.89918		0.041734
1.32		1.325		0.933083		0.042513
1.325		1.33		0.934241		0.04254
1.33		1.335		0.932772		0.042506
1.335		1.34		0.955131		0.043012
1.34		1.345		0.951946		0.042941
1.345		1.35		0.961561		0.043157
1.35		1.355		0.968297		0.043308
1.355		1.36		0.975702		0.043473
1.36		1.365		0.96556		0.043247
1.365		1.37		0.991259		0.043818
1.37		1.375		0.985269		0.043686
1.375		1.38		0.986231		0.043707
1.38		1.385		1.009559		0.044221
1.385		1.39		1.009135		0.044212
1.39		1.395		1.014827		0.044336
1.395		1.4		1.027695		0.044616
1.4		1.405		1.023611		0.044528
1.405		1.41		1.025133		0.044561
1.41		1.415		1.04098		0.044904
1.415		1.42		1.060085		0.045314
1.42		1.425		1.055308		0.045212
1.425		1.43		1.0621		0.045357
1.43		1.435		1.074809		0.045628
1.435		1.44		1.082938		0.0458
1.44		1.445		1.097533		0.046108
1.445		1.45		1.102038		0.046202
1.45		1.455		1.086912		0.045884
1.455		1.46		1.079279		0.045723
1.46		1.465		1.123185		0.046643
1.465		1.47		1.13933		0.046977
1.47		1.475		1.122588		0.046631
1.475		1.48		1.147492		0.047145
1.48		1.485		1.154194		0.047283
1.485		1.49		1.131572		0.046817
1.49		1.495		1.148403		0.047164
1.495		1.5		1.15441		0.047287
1.5		1.505		1.155351		0.047306
1.505		1.51		1.171556		0.047637
1.51		1.515		1.191199		0.048035
1.515		1.52		1.19263		0.048064
1.52		1.525		1.192672		0.048064
1.525		1.53		1.222889		0.048669
1.53		1.535		1.197098		0.048154
1.535		1.54		1.221349		0.048639
1.54		1.545		1.237106		0.048952
1.545		1.55		1.233953		0.048889
1.55		1.555		1.22133		0.048638
1.555		1.56		1.26319		0.049465
1.56		1.565		1.268793		0.049575
1.565		1.57		1.288951		0.049967
1.57		1.575		1.284325		0.049877
1.575		1.58		1.286763		0.049924
1.58		1.585		1.301544		0.05021
1.585		1.59		1.279807		0.049789
1.59		1.595		1.292922		0.050044
1.595		1.6		1.320419		0.050573
1.6		1.605		1.360109		0.051327
1.605		1.61		1.33472		0.050846
1.61		1.615		1.334007		0.050833
1.615		1.62		1.326957		0.050698
1.62		1.625		1.310217		0.050377
1.625		1.63		1.293665		0.050058
1.63		1.635		1.348072		0.0511
1.635		1.64		1.376189		0.05163
1.64		1.645		1.341195		0.050969
1.645		1.65		1.378174		0.051667
1.65		1.655		1.362346		0.05137
1.655		1.66		1.414744		0.052348
1.66		1.665		1.352323		0.05118
1.665		1.67		1.399623		0.052068
1.67		1.675		1.3911		0.051909
1.675		1.68		1.423751		0.052515
1.68		1.685		1.387708		0.051846
1.685		1.69		1.397105		0.052021
1.69		1.695		1.403024		0.052131
1.695		1.7		1.447336		0.052948
1.7		1.705		1.423257		0.052506
1.705		1.71		1.411496		0.052288
1.71		1.715		1.456941		0.053123
1.715		1.72		1.456455		0.053114
1.72		1.725		1.440707		0.052826
1.725		1.73		1.448275		0.052965
1.73		1.735		0		0
1.735		1.74		0		0
1.74		1.745		0		0
1.745		1.75		0		0
1.75		1.755		0		0
1.755		1.76		0		0
1.76		1.765		0		0
1.765		1.77		0		0
1.77		1.775		0		0
1.775		1.78		0		0
1.78		1.785		0		0
1.785		1.79		0		0
1.79		1.795		0		0
1.795		1.8		0		0
1.8		1.805		0		0
1.805		1.81		0		0
1.81		1.815		0		0
1.815		1.82		0		0
1.82		1.825		0		0
1.825		1.83		0		0
1.83		1.835		0		0
1.835		1.84		0		0
1.84		1.845		0		0
1.845		1.85		0		0
1.85		1.855		0		0
1.855		1.86		0		0
1.86		1.865		0		0
1.865		1.87		0		0
1.87		1.875		0		0
1.875		1.88		0		0
1.88		1.885		0		0
1.885		1.89		0		0
1.89		1.895		0		0
1.895		1.9		0		0
End Table

RateName   :  CounterDiffRate_EvtsBeforeFilters
Computation of Normalization factors   :  Successful
RefRateVal :  2.8634e+03+/-7.3726e+01
Start Table:  Mean_PtMcIlwainL_LowEdge	Mean_PtMcIlwainL_UpperEdge	NormFactor	NormFactor_err
0.9		0.905		0		0
0.905		0.91		0		0
0.91		0.915		0		0
0.915		0.92		0		0
0.92		0.925		0		0
0.925		0.93		0		0
0.93		0.935		0		0
0.935		0.94		0		0
0.94		0.945		0		0
0.945		0.95		0		0
0.95		0.955		0		0
0.955		0.96		0		0
0.96		0.965		0		0
0.965		0.97		0		0
0.97		0.975		0		0
0.975		0.98		0		0
0.98		0.985		0.566928		0.014071
0.985		0.99		0.567519		0.014078
0.99		0.995		0.565554		0.014054
0.995		1		0.569226		0.0141
1		1.005		0.570667		0.014117
1.005		1.01		0.574342		0.014163
1.01		1.015		0.576031		0.014184
1.015		1.02		0.578292		0.014211
1.02		1.025		0.584295		0.014285
1.025		1.03		0.588631		0.014338
1.03		1.035		0.594895		0.014414
1.035		1.04		0.59776		0.014449
1.04		1.045		0.603433		0.014517
1.045		1.05		0.613565		0.014638
1.05		1.055		0.620965		0.014726
1.055		1.06		0.624296		0.014766
1.06		1.065		0.628064		0.01481
1.065		1.07		0.635176		0.014894
1.07		1.075		0.637379		0.01492
1.075		1.08		0.64186		0.014972
1.08		1.085		0.647792		0.015041
1.085		1.09		0.650485		0.015072
1.09		1.095		0.651685		0.015086
1.095		1.1		0.657291		0.015151
1.1		1.105		0.662229		0.015208
1.105		1.11		0.662737		0.015214
1.11		1.115		0.661107		0.015195
1.115		1.12		0.661694		0.015202
1.12		1.125		0.666749		0.01526
1.125		1.13		0.672232		0.015322
1.13		1.135		0.677561		0.015383
1.135		1.14		0.682993		0.015444
1.14		1.145		0.68248		0.015439
1.145		1.15		0.688255		0.015504
1.15		1.155		0.691705		0.015543
1.155		1.16		0.697242		0.015605
1.16		1.165		0.702991		0.015669
1.165		1.17		0.706804		0.015711
1.17		1.175		0.712271		0.015772
1.175		1.18		0.713386		0.015784
1.18		1.185		0.717345		0.015828
1.185		1.19		0.722441		0.015884
1.19		1.195		0.733772		0.016008
1.195		1.2		0.736543		0.016038
1.2		1.205		0.744726		0.016127
1.205		1.21		0.747578		0.016158
1.21		1.215		0.75304		0.016217
1.215		1.22		0.757034		0.01626
1.22		1.225		0.764474		0.01634
1.225		1.23		0.769844		0.016397
1.23		1.235		0.774109		0.016442
1.235		1.24		0.783956		0.016547
1.24		1.245		0.781639		0.016522
1.245		1.25		0.790822		0.016619
1.25		1.255		0.802504		0.016741
1.255		1.26		0.810993		0.016829
1.26		1.265		0.816466		0.016886
1.265		1.27		0.815599		0.016877
1.27		1.275		0.830281		0.017028
1.275		1.28		0.825422		0.016979
1.28		1.285		0.840207		0.01713
1.285		1.29		0.851555		0.017245
1.29		1.295		0.859172		0.017322
1.295		1.3		0.869108		0.017422
1.3		1.305		0.86726		0.017403
1.305		1.31		0.878267		0.017514
1.31		1.315		0.884743		0.017578
1.315		1.32		0.874238		0.017473
1.32		1.325		0.909176		0.017819
1.325		1.33		0.911846		0.017845
1.33		1.335		0.910493		0.017832
1.335		1.34		0.931692		0.018038
1.34		1.345		0.934894		0.018069
1.345		1.35		0.938226		0.018102
1.35		1.355		0.95001		0.018215
1.355		1.36		0.958897		0.0183
1.36		1.365		0.95449		0.018258
1.365		1.37		0.978104		0.018482
1.37		1.375		0.982033		0.018519
1.375		1.38		0.975601		0.018459
1.38		1.385		0.998869		0.018677
1.385		1.39		1.003549		0.018721
1.39		1.395		1.008511		0.018767
1.395		1.4		1.022229		0.018895
1.4		1.405		1.024913		0.018919
1.405		1.41		1.021297		0.018886
1.41		1.415		1.04039		0.019062
1.415		1.42		1.063442		0.019272
1.42		1.425		1.063528		0.019272
1.425		1.43		1.067747		0.019311
1.43		1.435		1.085288		0.019469
1.435		1.44		1.091748		0.019526
1.44		1.445		1.105626		0.01965
1.445		1.45		1.116634		0.019748
1.45		1.455		1.106619		0.019659
1.455		1.46		1.087893		0.019492
1.46		1.465		1.148453		0.020027
1.465		1.47		1.159292		0.020121
1.47		1.475		1.145742		0.020003
1.475		1.48		1.172978		0.02024
1.48		1.485		1.180674		0.020306
1.485		1.49		1.159227		0.020121
1.49		1.495		1.174543		0.020253
1.495		1.5		1.18404		0.020335
1.5		1.505		1.192154		0.020405
1.505		1.51		1.206844		0.02053
1.51		1.515		1.239198		0.020803
1.515		1.52		1.235032		0.020768
1.52		1.525		1.232782		0.020749
1.525		1.53		1.271533		0.021073
1.53		1.535		1.243578		0.02084
1.535		1.54		1.271107		0.021069
1.54		1.545		1.293138		0.021251
1.545		1.55		1.285066		0.021185
1.55		1.555		1.274783		0.0211
1.555		1.56		1.320686		0.021476
1.56		1.565		1.326324		0.021522
1.565		1.57		1.357971		0.021777
1.57		1.575		1.352003		0.02173
1.575		1.58		1.354037		0.021746
1.58		1.585		1.362851		0.021817
1.585		1.59		1.354396		0.021749
1.59		1.595		1.361818		0.021808
1.595		1.6		1.392788		0.022055
1.6		1.605		1.431927		0.022363
1.605		1.61		1.414302		0.022225
1.61		1.615		1.413465		0.022218
1.615		1.62		1.41371		0.02222
1.62		1.625		1.38827		0.022019
1.625		1.63		1.374685		0.021911
1.63		1.635		1.43792		0.022409
1.635		1.64		1.469977		0.022658
1.64		1.645		1.433559		0.022375
1.645		1.65		1.476827		0.02271
1.65		1.655		1.453372		0.022529
1.655		1.66		1.511904		0.022979
1.66		1.665		1.449556		0.0225
1.665		1.67		1.511332		0.022974
1.67		1.675		1.493345		0.022837
1.675		1.68		1.537873		0.023175
1.68		1.685		1.489298		0.022806
1.685		1.69		1.505456		0.02293
1.69		1.695		1.508544		0.022953
1.695		1.7		1.555344		0.023306
1.7		1.705		1.535218		0.023155
1.705		1.71		1.522427		0.023058
1.71		1.715		1.57737		0.023471
1.715		1.72		1.574651		0.023451
1.72		1.725		1.56465		0.023376
1.725		1.73		1.566527		0.02339
1.73		1.735		0		0
1.735		1.74		0		0
1.74		1.745		0		0
1.745		1.75		0		0
1.75		1.755		0		0
1.755		1.76		0		0
1.76		1.765		0		0
1.765		1.77		0		0
1.77		1.775		0		0
1.775		1.78		0		0
1.78		1.785		0		0
1.785		1.79		0		0
1.79		1.795		0		0
1.795		1.8		0		0
1.8		1.805		0		0
1.805		1.81		0		0
1.81		1.815		0		0
1.815		1.82		0		0
1.82		1.825		0		0
1.825		1.83		0		0
1.83		1.835		0		0
1.835		1.84		0		0
1.84		1.845		0		0
1.845		1.85		0		0
1.85		1.855		0		0
1.855		1.86		0		0
1.86		1.865		0		0
1.865		1.87		0		0
1.87		1.875		0		0
1.875		1.88		0		0
1.88		1.885		0		0
1.885		1.89		0		0
1.89		1.895		0		0
1.895		1.9		0		0
End Table

RateName   :  Rate_MeritTriggerEngine[0]
Computation of Normalization factors   :  NOT-Successful
RefRateVal :  -1+/--1
Start Table:  Mean_PtMcIlwainL_LowEdge	Mean_PtMcIlwainL_UpperEdge	NormFactor	NormFactor_err
0.9		0.905		0		0
0.905		0.91		0		0
0.91		0.915		0		0
0.915		0.92		0		0
0.92		0.925		0		0
0.925		0.93		0		0
0.93		0.935		0		0
0.935		0.94		0		0
0.94		0.945		0		0
0.945		0.95		0		0
0.95		0.955		0		0
0.955		0.96		0		0
0.96		0.965		0		0
0.965		0.97		0		0
0.97		0.975		0		0
0.975		0.98		0		0
0.98		0.985		0		0
0.985		0.99		0		0
0.99		0.995		0		0
0.995		1		0		0
1		1.005		0		0
1.005		1.01		0		0
1.01		1.015		0		0
1.015		1.02		0		0
1.02		1.025		0		0
1.025		1.03		0		0
1.03		1.035		0		0
1.035		1.04		0		0
1.04		1.045		0		0
1.045		1.05		0		0
1.05		1.055		0		0
1.055		1.06		0		0
1.06		1.065		0		0
1.065		1.07		0		0
1.07		1.075		0		0
1.075		1.08		0		0
1.08		1.085		0		0
1.085		1.09		0		0
1.09		1.095		0		0
1.095		1.1		0		0
1.1		1.105		0		0
1.105		1.11		0		0
1.11		1.115		0		0
1.115		1.12		0		0
1.12		1.125		0		0
1.125		1.13		0		0
1.13		1.135		0		0
1.135		1.14		0		0
1.14		1.145		0		0
1.145		1.15		0		0
1.15		1.155		0		0
1.155		1.16		0		0
1.16		1.165		0		0
1.165		1.17		0		0
1.17		1.175		0		0
1.175		1.18		0		0
1.18		1.185		0		0
1.185		1.19		0		0
1.19		1.195		0		0
1.195		1.2		0		0
1.2		1.205		0		0
1.205		1.21		0		0
1.21		1.215		0		0
1.215		1.22		0		0
1.22		1.225		0		0
1.225		1.23		0		0
1.23		1.235		0		0
1.235		1.24		0		0
1.24		1.245		0		0
1.245		1.25		0		0
1.25		1.255		0		0
1.255		1.26		0		0
1.26		1.265		0		0
1.265		1.27		0		0
1.27		1.275		0		0
1.275		1.28		0		0
1.28		1.285		0		0
1.285		1.29		0		0
1.29		1.295		0		0
1.295		1.3		0		0
1.3		1.305		0		0
1.305		1.31		0		0
1.31		1.315		0		0
1.315		1.32		0		0
1.32		1.325		0		0
1.325		1.33		0		0
1.33		1.335		0		0
1.335		1.34		0		0
1.34		1.345		0		0
1.345		1.35		0		0
1.35		1.355		0		0
1.355		1.36		0		0
1.36		1.365		0		0
1.365		1.37		0		0
1.37		1.375		0		0
1.375		1.38		0		0
1.38		1.385		0		0
1.385		1.39		0		0
1.39		1.395		0		0
1.395		1.4		0		0
1.4		1.405		0		0
1.405		1.41		0		0
1.41		1.415		0		0
1.415		1.42		0		0
1.42		1.425		0		0
1.425		1.43		0		0
1.43		1.435		0		0
1.435		1.44		0		0
1.44		1.445		0		0
1.445		1.45		0		0
1.45		1.455		0		0
1.455		1.46		0		0
1.46		1.465		0		0
1.465		1.47		0		0
1.47		1.475		0		0
1.475		1.48		0		0
1.48		1.485		0		0
1.485		1.49		0		0
1.49		1.495		0		0
1.495		1.5		0		0
1.5		1.505		0		0
1.505		1.51		0		0
1.51		1.515		0		0
1.515		1.52		0		0
1.52		1.525		0		0
1.525		1.53		0		0
1.53		1.535		0		0
1.535		1.54		0		0
1.54		1.545		0		0
1.545		1.55		0		0
1.55		1.555		0		0
1.555		1.56		0		0
1.56		1.565		0		0
1.565		1.57		0		0
1.57		1.575		0		0
1.575		1.58		0		0
1.58		1.585		0		0
1.585		1.59		0		0
1.59		1.595		0		0
1.595		1.6		0		0
1.6		1.605		0		0
1.605		1.61		0		0
1.61		1.615		0		0
1.615		1.62		0		0
1.62		1.625		0		0
1.625		1.63		0		0
1.63		1.635		0		0
1.635		1.64		0		0
1.64		1.645		0		0
1.645		1.65		0		0
1.65		1.655		0		0
1.655		1.66		0		0
1.66		1.665		0		0
1.665		1.67		0		0
1.67		1.675		0		0
1.675		1.68		0		0
1.68		1.685		0		0
1.685		1.69		0		0
1.69		1.695		0		0
1.695		1.7		0		0
1.7		1.705		0		0
1.705		1.71		0		0
1.71		1.715		0		0
1.715		1.72		0		0
1.72		1.725		0		0
1.725		1.73		0		0
1.73		1.735		0		0
1.735		1.74		0		0
1.74		1.745		0		0
1.745		1.75		0		0
1.75		1.755		0		0
1.755		1.76		0		0
1.76		1.765		0		0
1.765		1.77		0		0
1.77		1.775		0		0
1.775		1.78		0		0
1.78		1.785		0		0
1.785		1.79		0		0
1.79		1.795		0		0
1.795		1.8		0		0
1.8		1.805		0		0
1.805		1.81		0		0
1.81		1.815		0		0
1.815		1.82		0		0
1.82		1.825		0		0
1.825		1.83		0		0
1.83		1.835		0		0
1.835		1.84		0		0
1.84		1.845		0		0
1.845		1.85		0		0
1.85		1.855		0		0
1.855		1.86		0		0
1.86		1.865		0		0
1.865		1.87		0		0
1.87		1.875		0		0
1.875		1.88		0		0
1.88		1.885		0		0
1.885		1.89		0		0
1.89		1.895		0		0
1.895		1.9		0		0
End Table

RateName   :  Rate_MeritTriggerEngine[1]
Computation of Normalization factors   :  NOT-Successful
RefRateVal :  -1+/--1
Start Table:  Mean_PtMcIlwainL_LowEdge	Mean_PtMcIlwainL_UpperEdge	NormFactor	NormFactor_err
0.9		0.905		0		0
0.905		0.91		0		0
0.91		0.915		0		0
0.915		0.92		0		0
0.92		0.925		0		0
0.925		0.93		0		0
0.93		0.935		0		0
0.935		0.94		0		0
0.94		0.945		0		0
0.945		0.95		0		0
0.95		0.955		0		0
0.955		0.96		0		0
0.96		0.965		0		0
0.965		0.97		0		0
0.97		0.975		0		0
0.975		0.98		0		0
0.98		0.985		0		0
0.985		0.99		0		0
0.99		0.995		0		0
0.995		1		0		0
1		1.005		0		0
1.005		1.01		0		0
1.01		1.015		0		0
1.015		1.02		0		0
1.02		1.025		0		0
1.025		1.03		0		0
1.03		1.035		0		0
1.035		1.04		0		0
1.04		1.045		0		0
1.045		1.05		0		0
1.05		1.055		0		0
1.055		1.06		0		0
1.06		1.065		0		0
1.065		1.07		0		0
1.07		1.075		0		0
1.075		1.08		0		0
1.08		1.085		0		0
1.085		1.09		0		0
1.09		1.095		0		0
1.095		1.1		0		0
1.1		1.105		0		0
1.105		1.11		0		0
1.11		1.115		0		0
1.115		1.12		0		0
1.12		1.125		0		0
1.125		1.13		0		0
1.13		1.135		0		0
1.135		1.14		0		0
1.14		1.145		0		0
1.145		1.15		0		0
1.15		1.155		0		0
1.155		1.16		0		0
1.16		1.165		0		0
1.165		1.17		0		0
1.17		1.175		0		0
1.175		1.18		0		0
1.18		1.185		0		0
1.185		1.19		0		0
1.19		1.195		0		0
1.195		1.2		0		0
1.2		1.205		0		0
1.205		1.21		0		0
1.21		1.215		0		0
1.215		1.22		0		0
1.22		1.225		0		0
1.225		1.23		0		0
1.23		1.235		0		0
1.235		1.24		0		0
1.24		1.245		0		0
1.245		1.25		0		0
1.25		1.255		0		0
1.255		1.26		0		0
1.26		1.265		0		0
1.265		1.27		0		0
1.27		1.275		0		0
1.275		1.28		0		0
1.28		1.285		0		0
1.285		1.29		0		0
1.29		1.295		0		0
1.295		1.3		0		0
1.3		1.305		0		0
1.305		1.31		0		0
1.31		1.315		0		0
1.315		1.32		0		0
1.32		1.325		0		0
1.325		1.33		0		0
